B;144;1560021;4;20010727 14:28;;;1;ALLIES RD;LUCAS HEIGHTS;2234;740.9;M;20010509;20010620;495000;A;R;;;RA;;;7710718;
B;144;1566677;57;20010727 14:29;;;14;BISHOP RD;LUCAS HEIGHTS;2234;573.3;M;20010508;20010627;395000;A;R;;;RB;;;7729023;
B;144;1560024;10;20020502 11:47;;;7;ALLIES RD;LUCAS HEIGHTS;2234;712;M;20020212;20020315;426000;A;R;RESIDENCE;;RA;;;8467442;
B;144;1566630;47;20020201 11:50;;;22;BISHOP RD;LUCAS HEIGHTS;2234;450;M;20010919;20011213;435000;A;R;RESIDENCE;;RB;;;8256990;
B;144;1560028;10;20020603 10:23;;;15;ALLIES RD;LUCAS HEIGHTS;2234;496.4;M;20011215;20020311;367000;A;R;RESIDENCE;;RA;;;8622265;
B;144;1631095;42;20090216 01:23;;1;11;THOMAS MITCHELL DR;LUCAS HEIGHTS;2234;;;20081213;20090129;518000;;R;RESIDENCE;1;;;0;AE478679;
B;144;2990136;92;20110725 02:23;;;152;OLD ILLAWARRA RD;LUCAS HEIGHTS;2234;9383;M;20101206;20110610;2500000;B;V;VACANT LAND;;BZ;;0;AG296307;
B;144;;;;;;8;TUNKS PL;LUCAS HEIGHTS;2234;678;M;19901019;19901019;218000;;R;RESIDENCE;;;;;
B;144;;;;;;37;WARDELL DR;LUCAS HEIGHTS;2234;815;M;19900220;19900220;150000;;R;RESIDENCE;;;;;
B;144;;;;;;43;WARDELL DR;LUCAS HEIGHTS;2234;772;M;19900427;19900427;307500;;R;RESIDENCE;;;;;
B;144;;;;;;7;LAWSON PL;LUCAS HEIGHTS;2234;675;M;19900406;19900406;224000;;R;RESIDENCE;;;;;
B;144;;;;;;10;MARSDEN RD;LUCAS HEIGHTS;2234;602;M;19900323;19900323;204500;;R;RESIDENCE;;;;;
B;144;;;;;;11;MARSDEN RD;LUCAS HEIGHTS;2234;782;M;19900307;19900307;200000;;R;RESIDENCE;;;;;
B;144;;;;;;12;MARSDEN RD;LUCAS HEIGHTS;2234;638;M;19900321;19900321;278500;;R;RESIDENCE;;;;;
B;144;;;;;;22;MARSDEN RD;LUCAS HEIGHTS;2234;476;M;19900202;19900202;248530;;R;RESIDENCE;;;;;
B;144;;;;;;31;MARSDEN RD;LUCAS HEIGHTS;2234;675;M;19901023;19901023;195000;;R;RESIDENCE;;;;;
B;144;;;;;;4;MARSDEN RD;LUCAS HEIGHTS;2234;604;M;19900710;19900710;197000;;R;RESIDENCE;;;;;
